,id,original_title,popularity,vote_average,vote_count
2684,744275,After We Fell,113.194,7.101,2377
2685,30197,The Producers,12.198,7.103,681
2686,10497,Bitter Moon,39.473,7.1,673
2687,964,The Phantom of the Opera,14.111,7.1,306
2688,476,Drugstore Cowboy,13.367,7.101,478
2689,245842,The King's Daughter,21.418,7.1,647
2690,10141,Dirty Rotten Scoundrels,18.977,7.1,767
2691,1440,Little Children,33.023,7.103,901
2692,606954,Odio l'estate,8.751,7.099,868
2693,400090,The Nightingale,16.456,7.099,497
2694,315011,シン・ゴジラ,43.624,7.102,1024
2695,38810,Κυνόδοντας,23.069,7.099,1973
2696,11075,オーディション,21.753,7.102,1381
2697,7485,Shooter,57.022,7.1,4462
2698,512263,Honey Boy,17.128,7.098,613
2699,351339,Anthropoid,19.261,7.098,917
2700,351339,Anthropoid,19.261,7.098,917
2701,5335,Teorema,14.208,7.098,357
2702,203,Mean Streets,30.91,7.098,1913
2703,519141,Matthias & Maxime,10.518,7.097,444
2704,157370,Kill Your Darlings,15.837,7.1,1280
2705,71325,Kyss mig,64.215,7.097,310
2706,11462,Suspicion,14.354,7.097,710
2707,474354,22 July,18.334,7.1,1092
2708,385103,Scoob!,41.848,7.096,1591
2709,19562,Le Magnifique,12.484,7.1,307
2710,16520,The King and I,20.504,7.096,350
2711,11050,Terms of Endearment,24.939,7.1,679
2712,308639,Dope,15.846,7.095,1396
2713,302429,Strange Magic,20.656,7.101,434
2714,248933,Das finstere Tal,12.928,7.095,349
2715,14291,Searching for Bobby Fischer,17.785,7.094,508
2716,551,The Poseidon Adventure,34.294,7.095,798
2717,437033,Toc Toc,26.675,7.094,1151
2718,4552,"장화, 홍련",39.329,7.094,1064
2719,639933,The Northman,65.547,7.093,3691
2720,209276,Starred Up,12.596,7.093,878
2721,9316,องค์บาก,43.967,7.095,1568
2722,558582,First Cow,22.632,7.092,417
2723,203801,The Man from U.N.C.L.E.,29.985,7.091,5922
2724,102651,Maleficent,61.482,7.091,12554
2725,927,Gremlins,51.667,7.092,5883
2726,711,Finding Forrester,15.595,7.091,991
2727,19236,Santa sangre,14.4,7.095,378
2728,618353,Batman: Death in the Family,23.642,7.089,394
2729,127373,What Maisie Knew,11.024,7.089,393
2730,487242,Suicide Squad: Hell to Pay,23.652,7.088,613
2731,249688,The End of the Tour,10.968,7.088,513
2732,13041,El Topo,14.921,7.088,536
2733,11934,The Hudsucker Proxy,16.518,7.088,939
2734,9675,Sideways,19.842,7.088,1487
2735,401,Garden State,17.985,7.088,1691
2736,797394,"Ганзель, Гретель и Агентство Магии",17.545,7.087,317
2737,2998,Zabriskie Point,11.299,7.087,362
2738,1807,Elephant,30.163,7.087,1749
2739,1443,The Virgin Suicides,28.259,7.087,2928
2740,17443,...And Justice for All,17.064,7.1,452
2741,9322,Nikita,23.078,7.086,1760
2742,588182,Hytti nro 6,28.623,7.085,316
2743,399121,J'accuse,13.297,7.085,1409
2744,321741,Concussion,21.528,7.084,2407
2745,11770,少林足球,49.673,7.083,2032
2746,14748,Boy A,10.413,7.082,415
2747,102899,Ant-Man,51.775,7.081,18851
2748,8764,Top Secret!,23.07,7.081,1040
2749,3291,"Good Night, and Good Luck.",15.382,7.081,893
2750,542178,The French Dispatch,33.265,7.08,2280
2751,270400,Respire,12.77,7.08,443
2752,560044,The Willoughbys,23.143,7.1,851
2753,36950,You Don't Know Jack,13.38,7.079,356
2754,12914,Stargate: Continuum,22.28,7.1,450
2755,10653,The Seven Year Itch,21.111,7.079,815
2756,9281,Witness,34.124,7.079,1496
2757,429191,Una mujer fantástica,12.383,7.078,650
2758,196024,Kvinden i buret,14.3,7.078,687
2759,22536,박쥐,17.396,7.078,843
2760,1581,The Holiday,38.291,7.078,4635
2761,283552,The Light Between Oceans,19.96,7.1,1288
2762,69315,Battlestar Galactica: Razor,12.605,7.077,359
2763,11620,Quo Vadis,19.371,7.077,365
2764,5916,The Getaway,20.52,7.077,501
2765,785538,7 Prisioneiros,17.169,7.075,320
2766,44115,127 Hours,35.021,7.075,7072
2767,7980,The Lovely Bones,92.624,7.075,4287
2768,1374,Rocky IV,54.554,7.075,4074
2769,487672,Reign of the Supermen,18.769,7.074,585
2770,455207,Crazy Rich Asians,27.242,7.074,3402
2771,43539,The Next Three Days,23.468,7.074,2669
2772,5693,Hoosiers,15.552,7.074,441
2773,460465,Mortal Kombat,44.295,7.073,5466
2774,340613,The Wife,11.193,7.1,1019
2775,56292,Mission: Impossible - Ghost Protocol,66.32,7.073,9311
2776,15400,Mickey's Once Upon a Christmas,24.946,7.073,594
2777,1584,School of Rock,30.38,7.073,5219
2778,657,From Russia with Love,36.136,7.073,2726
2779,449749,The Leisure Seeker,9.062,7.072,439
2780,449749,The Leisure Seeker,9.062,7.072,439
2781,77495,Mientras duermes,18.202,7.074,994
2782,365942,The Space Between Us,34.494,7.071,2330
2783,4727,Le Gendarme de Saint-Tropez,18.994,7.07,797
2784,267,Carne trémula,15.087,7.1,604
2785,211052,Miss Violence,12.756,7.07,409
2786,116149,Paddington,23.855,7.07,3398
2787,45094,Conviction,13.141,7.07,552
2788,11942,Bring Me the Head of Alfredo Garcia,8.229,7.07,330
2789,1548,Ghost World,16.959,7.07,1287
2790,624,Easy Rider,31.384,7.07,1810
2791,266,Le Mépris,13.053,7.068,755
2792,13925,Luxo Jr.,9.495,7.069,569
2793,11447,La stanza del figlio,11.511,7.076,442
2794,9631,The Negotiator,24.408,7.069,1896
2795,860,WarGames,27.755,7.1,1675
2796,561,Constantine,67.425,7.069,6607
2797,33613,Luftslottet som sprängdes,19.703,7.068,1254
2798,2007,Lorenzo's Oil,20.608,7.068,486
2799,43641,Superman/Shazam!: The Return of Black Adam,21.175,7.067,1472
2800,13666,The Wolf Man,27.369,7.1,517
2801,3293,Pirates of Silicon Valley,15.782,7.066,479
2802,103731,Mud,14.405,7.064,2586
2803,31906,The Beguiled,18.621,7.061,407
2804,241,Natural Born Killers,38.622,7.064,3138
2805,664413,365 dni,28.609,7.064,8492
2806,414453,Columbus,13.314,7.063,348
2807,127517,Disconnect,15.263,7.063,1053
2808,10839,Cross of Iron,27.228,7.1,360
2809,926,Galaxy Quest,27.886,7.062,2009
2810,567609,Ready or Not,40.579,7.062,3974
2811,12584,The Shootist,18.996,7.1,313
2812,717980,Sharper,24.856,7.06,365
2813,393519,Grave,28.492,7.06,2974
2814,38397,"La leggenda di Al, John e Jack",11.483,7.06,1093
2815,19833,In the Loop,15.827,7.06,602
2816,391757,Never Back Down: No Surrender,43.26,7.056,425
2817,364051,Les Innocentes,13.514,7.059,362
2818,340027,Brain on Fire,26.43,7.059,1300
2819,36955,True Lies,41.944,7.058,3714
2820,11042,Les Invasions barbares,10.758,7.059,342
2821,533,Wallace & Gromit: The Curse of the Were-Rabbit,33.912,7.059,2485
2822,382399,High Strung,15.832,7.058,878
2823,8095,Cleopatra,35.155,7.058,664
2824,925102,La Nuit du 12,14.31,7.057,453
2825,91417,Dragons: Gift of the Night Fury,22.665,7.057,324
2826,39105,ドラゴンボールZ 銀河ギリギリ!! ぶっちぎりの凄い奴,42.39,7.057,498
2827,17187,The Emperor's Club,11.741,7.057,333
2828,1103,Escape from New York,38.404,7.058,2842
2829,468,My Own Private Idaho,24.241,7.057,1032
2830,570131,Mon Inconnue,17.544,7.056,652
2831,568467,Ammonite,25.832,7.056,499
2832,524251,I See You,24.153,7.056,1299
2833,1547,The Lost Boys,23.061,7.1,1829
2834,418680,Goodbye Christopher Robin,14.462,7.1,776
2835,18861,劇場版 NARUTO -ナルト- 大興奮!みかづき島のアニマル騒動だってばよ,26.46,7.055,310
2836,745881,ร่างทรง,37.873,7.054,563
2837,172106,Jappeloup,12.28,7.062,363
2838,2028,Say Anything...,16.223,7.1,904
2839,696806,The Adam Project,39.021,7.054,3866
2840,661374,Glass Onion: A Knives Out Mystery,118.35,7.053,4673
2841,14292,Miracle,21.448,7.053,542
2842,11646,Gallipoli,14.233,7.046,428
2843,10439,Hocus Pocus,51.014,7.053,2781
2844,173,"20,000 Leagues Under the Sea",21.987,7.052,783
2845,412202,Handsome Devil,15.345,7.051,616
2846,1900,Traffic,33.835,7.051,1950
2847,1623,Brubaker,15.232,7.051,414
2848,722913,Malcolm & Marie,25.191,7.0,1300
2849,615665,Holidate,27.017,7.049,1991
2850,19576,ワンピース,24.798,7.05,302
2851,13459,Barbie in 'A Christmas Carol',33.107,7.0,499
2852,661914,One Night in Miami...,12.736,7.049,601
2853,632856,Spirited,36.008,7.049,459
2854,505600,Booksmart,22.826,7.049,2421
2855,62204,La Guerre du feu,11.744,7.049,453
2856,11457,Life as a House,14.244,7.049,371
2857,4512,The Assassination of Jesse James by the Coward Robert Ford,26.789,7.048,2297
2858,8053,The Three Burials of Melquiades Estrada,13.769,7.047,533
2859,924,Dawn of the Dead,36.188,7.047,3660
2860,744,Top Gun,71.964,7.046,7819
2861,369972,First Man,31.099,7.0,4943
2862,82633,Lawless,29.451,7.046,2862
2863,7326,Juno,31.025,7.047,6789
2864,2671,リング,23.709,7.046,1286
2865,445651,The Darkest Minds,73.362,7.0,2651
2866,433945,東京喰種 トーキョーグール,20.496,7.045,332
2867,250734,Far from the Madding Crowd,16.676,7.0,972
2868,79113,A Princess for Christmas,22.24,7.045,380
2869,46829,Barney's Version,16.531,7.045,400
2870,43959,Soul Surfer,25.998,7.045,1131
2871,16608,The Proposition,13.357,7.042,575
2872,9994,The Great Mouse Detective,32.885,7.045,1512
2873,546,Transamerica,13.444,7.045,421
2874,641662,Pieces of a Woman,18.266,7.044,1125
2875,388399,Patriots Day,26.754,7.044,2435
2876,366564,Comment c'est loin,6.289,7.042,653
2877,251519,Son of Batman,17.323,7.044,980
2878,120605,The Punisher: Dirty Laundry,10.033,7.044,318
2879,50270,Paprika,42.225,7.038,368
2880,13928,Knick Knack,10.19,7.044,508
2881,11897,How the West Was Won,24.903,7.044,397
2882,378,Raising Arizona,26.132,7.045,1891
2883,429197,Vice,31.616,7.043,3115
2884,127380,Finding Dory,38.324,7.043,11489
2885,11224,Cinderella,69.623,7.043,6294
2886,436931,劇場版 ポケットモンスター キミにきめた！,36.807,7.042,600
2887,328387,Nerve,25.921,7.042,6578
2888,254201,Fasandræberne,21.731,7.0,577
2889,64720,Take Shelter,15.064,7.042,1602
2890,43347,Love & Other Drugs,64.585,7.042,4785
2891,12143,Bad Lieutenant,25.707,7.042,765
2892,11000,The Birdcage,20.535,7.042,1027
2893,445,Caché,12.005,7.042,987
2894,118,Charlie and the Chocolate Factory,112.39,7.042,14106
2895,524348,The Report,12.546,7.041,934
2896,320006,تاکسی,8.532,7.041,387
2897,30890,Radio Days,14.204,7.041,502
2898,21542,Love Don't Co$t a Thing,25.25,7.0,399
2899,1694,Re-Animator,19.515,7.041,1327
2900,644,A.I. Artificial Intelligence,43.681,7.041,5758
2901,254320,The Lobster,25.885,7.0,5629
2902,563,Starship Troopers,33.49,7.04,4457
2903,483,Wild at Heart,24.099,7.04,1470
2904,718789,Lightyear,67.015,7.039,3105
2905,651070,A Fall from Grace,14.532,7.039,874
2906,636565,L'incredibile storia dell'isola delle rose,19.695,7.039,1213
2907,556678,Emma.,41.154,7.039,1587
2908,522241,The Courier,27.94,7.0,980
2909,10514,The Andromeda Strain,16.454,7.041,622
2910,604,The Matrix Reloaded,48.338,7.039,10240
2911,236735,La isla mínima,17.835,7.038,896
2912,12545,Jesus Christ Superstar,23.729,7.038,508
2913,1730,Inland Empire,22.773,7.038,985
2914,926899,The House,38.192,7.037,935
2915,820722,El buen patrón,14.424,7.037,335
2916,8408,Day of the Dead,22.722,7.0,1105
2917,868759,Ghosted,104.731,7.035,1396
2918,676547,Prey for the Devil,74.667,7.036,801
2919,15060,Futurama: Into the Wild Green Yonder,15.769,7.03,490
2920,15060,Futurama: Into the Wild Green Yonder,15.769,7.03,490
2921,8293,Howards End,20.694,7.038,469
2922,8079,ओम शांति ओम,16.671,7.036,322
2923,811367,22 vs. Earth,37.068,7.035,405
2924,22855,Superman/Batman: Public Enemies,17.544,7.035,594
2925,6106,Salvador,13.203,7.034,308
2926,2907,The Addams Family,63.749,7.035,4195
2927,542417,Skin,14.94,7.033,362
2928,10994,White Oleander,18.155,7.033,344
2929,7299,Equilibrium,27.2,7.033,4197
2930,300,La Science des rêves,14.639,7.032,701
2931,366924,Batman: Bad Blood,20.45,7.032,824
2932,276907,Legend,47.386,7.031,3576
2933,62211,Monsters University,65.591,7.032,9979
2934,11797,Fright Night,29.862,7.032,1228
2935,1090,The Thirteenth Floor,24.062,7.032,1183
2936,457332,Hidden Strike,96.095,7.031,795
2937,333352,Eye in the Sky,19.095,7.031,1454
2938,606679,The High Note,17.625,7.0,411
2939,511809,West Side Story,34.817,7.03,1370
2940,11454,Manhunter,1.155,7.0,1190
2941,838,American Graffiti,32.635,7.03,1292
2942,287947,Shazam!,55.966,7.029,8915
2943,36658,X2,1.975,7.029,9504
2944,894205,Werewolf by Night,37.4,7.028,1089
2945,297556,Justice League: Throne of Atlantis,47.316,7.028,857
2946,56020,Radiofreccia,8.288,7.028,326
2947,30675,Planet Hulk,22.52,7.0,441
2948,11975,The Rainmaker,24.715,7.028,1161
2949,9766,Gridiron Gang,38.179,7.031,909
2950,293,A River Runs Through It,22.571,7.027,949
2951,156700,The Kings of Summer,14.063,7.0,1043
2952,4946,La Piscine,22.279,7.026,435
2953,2769,An American in Paris,17.781,7.026,527
2954,472451,Boy Erased,26.851,7.025,1297
2955,25736,The Postman Always Rings Twice,12.391,7.025,300
2956,14412,Body Heat,23.39,7.025,521
2957,526,Ladyhawke,20.212,7.025,1047
2958,501633,Les Invisibles,6.774,7.024,350
2959,10974,龍兄虎弟,35.923,7.0,515
2960,10974,龍兄虎弟,35.923,7.0,515
2961,5919,The Towering Inferno,21.512,7.024,831
2962,567189,Tom Clancy's Without Remorse,35.896,7.023,2260
2963,71689,Phineas and Ferb: The Movie: Across the 2nd Dimension,25.627,7.021,496
2964,13550,The Changeling,16.93,7.023,544
2965,12335,Bedknobs and Broomsticks,22.845,7.023,877
2966,696157,Whitney Houston: I Wanna Dance with Somebody,17.076,7.022,335
2967,14943,クローズZERO,12.872,7.022,314
2968,4104,Benny & Joon,16.668,7.02,698
2969,602223,The Forever Purge,66.378,7.018,2268
2970,480530,Creed II,63.087,7.0,5068
2971,228970,Wild,25.337,7.021,2313
2972,103328,Holy Motors,12.898,7.021,1054
2973,82684,Chasing Mavericks,14.261,7.0,520
2974,14886,The Last Detail,12.256,7.021,317
2975,11336,The Dead Zone,29.267,7.021,1484
2976,847,Willow,33.038,7.021,1771
2977,325690,Noi e la Giulia,7.094,7.02,483
2978,10868,The Accused,22.696,7.02,519
2979,2109,Rush Hour,56.202,7.02,4445
2980,256835,Toy Story That Time Forgot,28.853,7.019,913
2981,233063,Fack ju Göhte,17.827,7.019,1580
2982,332283,Mary Shelley,14.537,7.018,938
2983,754,Face/Off,40.15,7.018,4885
2984,11973,Thirteen Days,23.997,7.017,667
2985,11690,Bloodsport,34.577,7.017,1671
2986,1715,The Cider House Rules,17.32,7.017,1073
2987,1485,Get Carter,18.538,7.0,430
2988,457799,"Extremely Wicked, Shockingly Evil and Vile",24.298,7.016,3153
2989,399057,The Killing of a Sacred Deer,26.598,7.016,3462
2990,8428,Pump Up the Volume,45.608,7.019,318
2991,787752,Fresh,48.939,7.015,1320
2992,579583,The King of Staten Island,19.607,7.015,907
2993,9533,Red Dragon,5.971,7.015,3941
2994,755,From Dusk Till Dawn,27.937,7.015,5469
2995,62177,Brave,70.02,7.014,12675
2996,15015,Barbie as Rapunzel,39.03,7.013,1160
2997,14139,Los cronocrímenes,13.65,7.014,1148
2998,588921,AINBO: Spirit of the Amazon,32.591,7.013,413
2999,84199,The First Time,17.06,7.013,2052
3000,2742,Naked Lunch,28.442,7.013,957
3001,174,Star Trek VI: The Undiscovered Country,16.059,7.0,1158
3002,615774,Scooby-Doo! Return to Zombie Island,23.898,7.011,895
3003,605886,To Catch a Killer,52.728,6.998,601
3004,582873,Martin Eden,14.761,7.011,614
3005,556803,The Princess Switch,26.784,7.011,2108
3006,77887,Hawaiian Vacation,39.554,7.011,615
3007,9798,Enemy of the State,28.661,7.011,3528
3008,2623,An Officer and a Gentleman,26.244,7.011,1004
3009,365222,葉問3,20.378,7.009,1580
3010,300669,Don't Breathe,40.911,7.01,6987
3011,28384,Husbands and Wives,14.594,7.01,391
3012,408508,Blue Jay,13.355,7.009,430
3013,26039,Point Blank,14.391,7.003,337
3014,24589,Dug's Special Mission,13.298,7.009,384
3015,1010818,Groot's First Steps,28.63,7.008,307
3016,639721,The Addams Family 2,52.317,7.0,1185
3017,491926,Resistance,27.061,7.008,385
3018,458737,First Reformed,34.791,7.008,1228
3019,402897,The Death of Stalin,16.928,7.008,1685
3020,341744,Truman,12.703,7.008,353
3021,35558,Starstruck,19.548,7.008,1139
3022,10220,Rounders,26.809,7.008,1580
3023,5698,The Great Train Robbery,12.029,7.008,554
3024,3170,Bambi,68.192,7.008,5283
3025,599281,Fear of Rain,24.494,7.007,470
3026,50723,劇場版 NARUTO -ナルト- 疾風伝 ザ・ロストタワー,29.788,7.007,401
3027,11831,Amistad,5.39,7.007,1196
3028,11815,The Fly,16.953,7.007,486
3029,348668,Flaskepost fra P,17.847,7.0,523
3030,13989,24: Redemption,11.78,7.006,408
3031,13378,Mickey's Twice Upon a Christmas,28.086,7.013,381
3032,11219,The Trouble with Harry,20.608,7.005,755
3033,4464,Seabiscuit,20.846,7.009,760
3034,1073,Arlington Road,19.004,7.005,981
3035,942,Lethal Weapon 2,36.578,7.006,3128
3036,909,Meet Me in St. Louis,16.705,7.005,329
3037,15775,If Only,18.754,7.0,521
3038,11257,A Room with a View,15.227,7.002,674
3039,718032,Licorice Pizza,50.206,7.0,1972
3040,718032,Licorice Pizza,50.206,7.0,1972
3041,263109,Shaun the Sheep Movie,20.68,7.003,1267
3042,48714,The Big Shave,7.562,7.003,307
3043,420821,Chip 'n Dale: Rescue Rangers,41.196,7.0,1101
3044,74306,God Bless America,14.085,7.002,864
3045,21208,Orphan,42.764,7.002,4948
3046,9905,Shallow Grave,12.897,7.003,901
3047,53487,This Must Be the Place,12.396,7.001,1142
3048,11836,The SpongeBob SquarePants Movie,56.133,7.0,2648
3049,1643,Ultimo tango a Parigi,17.324,7.001,1117
3050,1024,Heavenly Creatures,18.298,7.002,834
3051,37347,Fort Apache,19.672,7.0,320
3052,8469,Animal House,36.232,6.998,1403
3053,778,Les vacances de Monsieur Hulot,17.693,7.0,408
3054,585083,Hotel Transylvania: Transformania,106.873,6.999,1681
3055,160588,Blue Jasmine,16.935,6.998,3245
3056,25676,寶貝計劃,25.787,6.999,531
3057,19186,The Parent Trap,19.606,7.0,337
3058,9036,Eight Below,22.617,7.0,1602
3059,35,The Simpsons Movie,67.932,6.999,7495
3060,597208,Nightmare Alley,34.348,6.998,2580
3061,36657,X-Men,2.064,6.998,10622
3062,24253,Flickan som lekte med elden,26.211,6.998,1525
3063,20766,The Road,30.017,6.998,3498
3064,16198,ホーホケキョ となりの山田くん,21.3,6.998,459
3065,525686,Mi prima la sexóloga,14.719,6.994,341
3066,446354,The Post,25.533,6.997,4303
3067,49948,Fantasia 2000,24.696,6.997,1172
3068,11360,Dumbo,71.319,7.0,4631
3069,10995,L'Amant,37.055,7.0,605
3070,436270,Black Adam,187.039,6.995,5596
3071,91342,Barbie in A Mermaid Tale 2,27.773,6.996,409
3072,2604,Born on the Fourth of July,25.136,6.996,1553
3073,961268,발레리나,139.565,6.979,307
3074,528888,Dolemite Is My Name,13.277,6.995,1075
3075,501907,A Beautiful Day in the Neighborhood,21.804,6.995,1465
3076,12783,The Duchess,18.07,6.995,1592
3077,7304,Running Scared,18.327,6.995,951
3078,4886,And Then There Were None,15.658,6.995,329
3079,1771,Captain America: The First Avenger,63.915,7.0,20406
3080,2044,The Lake House,29.758,6.994,2533
3081,555561,Il testimone invisibile,10.099,6.993,306
3082,337556,Smaragdgrün,19.881,6.993,813
3083,528949,El fotógrafo de Mauthausen,13.131,6.992,652
3084,246355,Saw,49.242,6.991,529
3085,18533,Bronson,22.519,6.992,2314
3086,14070,गजनी,13.083,6.992,356
3087,398,Capote,18.883,6.992,1313
3088,762430,Retribution,400.441,6.996,679
3089,646389,Plane,74.187,6.991,1854
3090,103747,The Angels' Share,10.579,6.991,504
3091,87093,Big Eyes,15.025,6.991,3312
3092,7270,Matchstick Men,12.324,6.99,1582
3093,864,Cool Runnings,24.139,6.991,1874
3094,458253,Missing Link,23.334,7.0,782
3095,13320,Funny Face,22.938,7.0,616
3096,2383,L'Ours,21.505,6.99,433
3097,1985,The Constant Gardener,20.875,6.988,1357
3098,703771,Deathstroke: Knights & Dragons - The Movie,27.674,6.989,418
3099,50472,Anplagghed al cinema,4.228,6.989,324
3100,281,Strange Days,21.43,6.989,1201
